date,session_id,player_id,position,sleep_score,readiness_score,hrv,resting_hr,fatigue_score,soreness_score,stress_score,cmj_height_cm,cmj_asymmetry_percent,vbt_mean_velocity,minutes_last_match,injury_flag
2024-09-17,SES0040,P013,CM,9.9,7.8,63.0,61,4.4,3.5,6.3,55.4,7.2,0.658,30,0
2024-09-17,SES0040,P014,LW,9.6,5.4,64.4,63,2.7,1.5,7.1,52.2,3.9,0.647,60,0
2024-09-17,SES0040,P015,LW,6.2,3.4,68.6,56,4.3,1.3,5.5,52.2,8.1,0.579,60,0
2024-09-17,SES0040,P016,RW,6.8,4.7,53.9,61,6.1,4.6,3.5,46.3,7.3,0.645,30,0
2024-09-17,SES0040,P017,RW,5.8,5.1,50.5,65,6.5,4.7,2.5,49.7,2.8,0.624,30,0
2024-09-17,SES0040,P018,CAM,6.6,5.3,63.1,60,5.2,5.3,4.6,41.2,0.4,0.635,30,0
2024-09-17,SES0040,P019,CAM,4.3,5.4,67.8,63,5.4,5.8,6.0,51.3,0.0,0.676,90,0
2024-09-17,SES0040,P020,ST,7.6,6.8,66.9,64,4.3,4.1,3.7,52.7,6.3,0.59,90,0
2024-09-17,SES0040,P021,ST,6.1,4.3,70.2,55,6.1,6.0,6.1,55.3,3.1,0.579,0,0
2024-09-17,SES0040,P022,ST,6.3,7.7,52.9,58,5.4,4.0,3.4,44.8,2.4,0.551,0,0
2024-09-19,SES0041,P001,GK,5.8,9.1,57.6,66,6.7,7.6,3.2,51.9,4.6,0.578,0,0
2024-09-19,SES0041,P002,CB,6.1,10.0,39.4,68,6.5,3.7,1.8,44.2,3.5,0.59,0,0
2024-09-19,SES0041,P003,CB,6.5,9.8,59.7,54,4.9,3.7,3.8,51.3,0.0,0.621,80,0
2024-09-19,SES0041,P004,CB,8.4,9.4,72.8,58,3.7,4.6,4.4,41.9,4.2,0.656,60,0
2024-09-19,SES0041,P005,LB,7.2,9.7,69.0,60,4.4,4.1,4.0,47.4,0.7,0.624,80,0
2024-09-19,SES0041,P006,LB,6.8,10.0,67.4,60,5.4,2.9,5.4,47.3,3.1,0.627,90,0
2024-09-19,SES0041,P007,RB,6.1,10.0,50.2,60,5.1,6.4,6.1,53.0,3.8,0.565,30,0
2024-09-19,SES0041,P008,RB,8.8,10.0,56.1,59,5.7,3.0,3.3,48.5,1.6,0.548,0,0
2024-09-19,SES0041,P009,CDM,5.2,10.0,48.9,69,8.2,6.2,2.9,52.0,0.0,0.58,30,0
2024-09-19,SES0041,P010,CDM,7.1,9.1,54.0,65,5.7,5.0,4.6,54.5,0.0,0.535,60,0
2024-09-19,SES0041,P011,CM,6.0,10.0,74.7,65,8.1,6.1,3.9,45.3,4.4,0.57,60,0
2024-09-19,SES0041,P012,CM,5.3,9.1,69.3,52,4.8,2.8,4.9,56.7,2.7,0.61,30,0
2024-09-19,SES0041,P013,CM,6.0,10.0,45.2,64,7.6,5.8,5.7,43.7,4.2,0.562,30,0
2024-09-19,SES0041,P014,LW,7.1,10.0,50.7,65,6.1,5.2,2.2,45.8,5.1,0.625,60,0
2024-09-19,SES0041,P015,LW,8.3,8.5,39.5,63,3.9,3.1,3.6,51.3,0.1,0.647,30,0
2024-09-19,SES0041,P016,RW,6.4,8.8,51.3,63,7.2,6.2,8.8,51.2,6.0,0.598,0,0
2024-09-19,SES0041,P017,RW,8.1,9.1,55.9,61,5.4,4.2,4.6,50.0,4.1,0.579,60,0
2024-09-19,SES0041,P018,CAM,6.3,10.0,51.6,58,6.0,4.8,4.9,50.6,2.8,0.591,80,0
2024-09-19,SES0041,P019,CAM,5.2,7.0,56.8,59,7.3,6.3,5.5,52.3,6.3,0.602,0,0
2024-09-19,SES0041,P020,ST,6.1,9.3,52.9,66,6.7,4.8,4.6,47.7,3.2,0.505,0,0
2024-09-19,SES0041,P021,ST,5.1,10.0,51.2,69,7.3,5.5,4.2,47.2,4.2,0.553,0,0
2024-09-19,SES0041,P022,ST,7.5,9.4,49.4,67,6.4,3.4,4.9,51.3,4.7,0.59,0,0
2024-09-21,SES0042,P001,GK,7.6,4.1,64.4,52,5.5,5.7,3.7,52.9,3.7,0.588,80,0
2024-09-21,SES0042,P002,CB,9.2,7.9,56.7,55,2.2,2.0,6.2,55.5,10.3,0.642,60,0
2024-09-21,SES0042,P003,CB,9.1,4.9,68.4,55,1.1,1.0,7.3,56.0,5.0,0.692,60,0
2024-09-21,SES0042,P004,CB,8.5,6.1,60.4,52,1.0,1.0,2.0,51.4,4.4,0.807,30,0
2024-09-21,SES0042,P005,LB,10.0,5.6,61.8,53,1.2,1.0,5.0,54.4,1.1,0.748,30,0
2024-09-21,SES0042,P006,LB,8.1,5.6,68.9,63,2.9,2.2,3.9,47.6,1.7,0.664,60,0
2024-09-21,SES0042,P007,RB,8.0,3.8,60.8,58,4.7,4.0,4.5,52.8,8.7,0.641,0,0
2024-09-21,SES0042,P008,RB,9.4,4.6,52.7,51,1.9,1.5,3.7,49.1,5.6,0.682,30,0
2024-09-21,SES0042,P009,CDM,8.0,3.7,60.0,58,4.8,4.1,3.5,45.2,7.4,0.616,90,0
2024-09-21,SES0042,P010,CDM,8.5,4.5,70.1,58,4.4,2.9,7.8,52.3,5.6,0.741,30,0
2024-09-21,SES0042,P011,CM,9.4,4.5,75.1,51,1.0,1.3,4.9,51.1,3.6,0.644,60,1
2024-09-21,SES0042,P012,CM,8.2,6.1,58.3,59,2.8,3.0,6.4,50.7,3.6,0.598,60,0
2024-09-21,SES0042,P013,CM,8.4,4.0,77.9,55,2.9,1.0,4.4,51.4,6.5,0.679,30,0
2024-09-21,SES0042,P014,LW,6.8,5.5,61.3,53,5.4,5.3,2.0,47.7,6.7,0.609,0,0
2024-09-21,SES0042,P015,LW,7.6,3.8,57.8,58,4.0,2.3,6.8,50.1,1.0,0.614,30,0
2024-09-21,SES0042,P016,RW,8.8,5.3,64.2,57,2.7,2.5,4.7,51.3,4.9,0.657,60,0
2024-09-21,SES0042,P017,RW,7.6,8.2,72.2,54,2.8,1.6,4.0,50.7,1.3,0.689,60,0
2024-09-21,SES0042,P018,CAM,7.6,2.3,58.8,61,3.7,4.3,5.6,50.3,1.4,0.57,0,0
2024-09-21,SES0042,P019,CAM,6.0,6.2,64.8,53,3.6,2.5,6.2,48.6,3.2,0.631,80,0
2024-09-21,SES0042,P020,ST,7.7,3.8,59.0,56,3.2,2.6,4.0,50.8,2.1,0.617,0,0
2024-09-21,SES0042,P021,ST,7.0,4.3,54.6,52,4.0,4.0,3.6,55.4,1.2,0.677,0,0
2024-09-21,SES0042,P022,ST,10.0,6.9,68.1,50,1.0,1.4,4.1,55.9,1.0,0.692,80,0
2024-09-23,SES0043,P001,GK,9.7,9.2,67.3,51,1.3,1.0,2.2,46.3,5.5,0.759,0,0
2024-09-23,SES0043,P002,CB,9.9,5.8,84.6,52,1.1,1.8,7.0,50.2,2.7,0.631,80,0
2024-09-23,SES0043,P003,CB,9.6,6.2,72.9,61,2.3,1.0,5.3,49.8,4.7,0.695,0,0
2024-09-23,SES0043,P004,CB,8.2,9.2,69.1,56,2.9,3.1,6.2,49.1,3.9,0.656,80,0
2024-09-23,SES0043,P005,LB,9.7,7.4,74.7,49,1.0,2.0,5.9,49.5,6.4,0.671,0,0
2024-09-23,SES0043,P006,LB,10.0,7.7,82.7,56,1.0,1.0,4.1,51.2,2.1,0.679,60,0
2024-09-23,SES0043,P007,RB,8.7,9.0,81.2,57,1.7,1.0,6.7,58.5,7.1,0.642,60,0
2024-09-23,SES0043,P008,RB,7.3,6.6,69.4,59,4.0,4.7,2.7,47.4,6.9,0.617,80,0
2024-09-23,SES0043,P009,CDM,9.5,7.2,73.4,58,3.5,1.5,4.2,51.3,5.1,0.66,60,0
2024-09-23,SES0043,P010,CDM,10.0,7.9,75.3,50,1.7,1.0,5.6,49.8,4.4,0.621,30,0
2024-09-23,SES0043,P011,CM,7.2,8.9,74.3,50,1.0,1.0,5.5,50.4,3.4,0.675,60,0
2024-09-23,SES0043,P012,CM,10.0,5.9,66.8,53,1.0,1.0,5.3,53.6,4.8,0.778,80,0
2024-09-23,SES0043,P013,CM,6.6,8.1,65.5,60,2.5,2.3,7.8,65.8,1.0,0.691,80,0
2024-09-23,SES0043,P014,LW,9.6,7.3,69.1,48,1.2,1.0,4.5,52.8,4.2,0.684,80,0
2024-09-23,SES0043,P015,LW,9.3,8.9,62.9,60,2.5,1.0,2.9,53.2,3.5,0.64,60,0
2024-09-23,SES0043,P016,RW,6.7,6.2,75.5,52,2.9,1.5,1.6,49.4,0.8,0.643,30,0
2024-09-23,SES0043,P017,RW,9.1,8.6,87.6,53,1.0,1.0,4.4,54.4,1.6,0.808,60,0
2024-09-23,SES0043,P018,CAM,8.7,9.0,67.1,51,1.2,1.2,4.9,55.9,2.8,0.636,0,0
2024-09-23,SES0043,P019,CAM,7.8,8.8,56.3,58,3.3,1.0,1.1,49.9,5.5,0.653,90,0
2024-09-23,SES0043,P020,ST,5.4,6.3,70.8,53,2.9,1.9,3.4,49.9,4.2,0.563,0,0
2024-09-23,SES0043,P021,ST,9.5,7.3,74.8,61,2.3,2.0,5.2,55.1,4.6,0.652,60,0
2024-09-23,SES0043,P022,ST,8.8,8.4,62.0,56,2.0,1.6,4.4,50.4,6.2,0.638,90,0
2024-09-25,SES0044,P001,GK,7.6,4.3,49.5,60,5.9,4.3,4.6,44.4,3.1,0.518,30,0
2024-09-25,SES0044,P002,CB,5.9,4.3,40.6,62,7.8,6.5,4.8,48.2,0.0,0.632,90,0
2024-09-25,SES0044,P003,CB,6.0,3.5,52.2,59,7.5,6.8,2.2,45.5,4.7,0.499,80,0
2024-09-25,SES0044,P004,CB,4.7,6.1,56.9,58,6.9,7.0,4.9,55.3,4.1,0.563,0,0
2024-09-25,SES0044,P005,LB,6.2,4.8,53.0,68,5.8,4.2,4.4,54.5,5.4,0.67,60,0
2024-09-25,SES0044,P006,LB,7.4,3.8,48.4,63,6.9,5.1,3.4,45.3,2.4,0.557,30,0
2024-09-25,SES0044,P007,RB,5.4,3.4,57.2,60,7.3,6.0,5.2,48.5,4.4,0.586,0,0
2024-09-25,SES0044,P008,RB,6.9,1.6,44.5,66,8.8,7.4,3.3,49.3,0.0,0.557,0,0
2024-09-25,SES0044,P009,CDM,7.0,4.6,65.6,68,5.8,4.4,7.3,51.4,1.9,0.597,60,0
2024-09-25,SES0044,P010,CDM,6.8,3.7,73.7,56,5.0,4.0,6.1,50.9,2.1,0.625,60,0
2024-09-25,SES0044,P011,CM,6.5,3.4,64.3,57,6.1,5.7,5.2,50.4,5.9,0.577,0,0
2024-09-25,SES0044,P012,CM,6.0,3.1,57.8,57,4.8,4.8,1.9,45.8,4.8,0.618,0,0
2024-09-25,SES0044,P013,CM,8.8,2.8,47.3,63,3.0,1.9,4.3,52.2,7.4,0.616,0,0
2024-09-25,SES0044,P014,LW,6.3,6.2,48.3,59,6.4,6.4,4.5,42.4,6.0,0.603,0,0
2024-09-25,SES0044,P015,LW,6.3,4.0,57.0,56,6.1,4.5,3.7,48.9,7.9,0.577,80,0
2024-09-25,SES0044,P016,RW,8.7,3.8,70.9,59,5.1,3.9,3.0,47.7,0.0,0.572,30,0
2024-09-25,SES0044,P017,RW,7.9,3.9,83.0,62,3.7,3.4,5.9,47.8,1.0,0.781,0,0
2024-09-25,SES0044,P018,CAM,6.1,4.5,55.3,68,6.3,5.0,1.9,49.7,8.4,0.549,60,0
2024-09-25,SES0044,P019,CAM,6.0,2.6,61.6,61,5.3,3.0,6.5,47.4,0.0,0.688,60,0
2024-09-25,SES0044,P020,ST,6.9,4.9,55.2,57,5.4,5.0,6.9,45.8,5.5,0.579,30,0
2024-09-25,SES0044,P021,ST,7.1,4.1,64.4,60,7.2,4.2,5.5,51.5,3.2,0.651,0,0
2024-09-25,SES0044,P022,ST,5.3,5.1,59.9,59,5.8,3.7,5.2,48.0,5.4,0.529,80,0
2024-09-27,SES0045,P001,GK,8.2,5.9,68.7,56,2.4,2.5,3.8,50.8,4.2,0.653,60,0
2024-09-27,SES0045,P002,CB,10.0,7.4,85.2,49,1.0,1.0,5.7,55.8,3.7,0.757,30,0
2024-09-27,SES0045,P003,CB,9.4,7.6,76.2,52,1.9,1.7,4.4,53.5,3.5,0.627,60,0
2024-09-27,SES0045,P004,CB,9.3,7.6,74.8,57,1.0,1.3,3.5,50.4,6.3,0.669,60,0
2024-09-27,SES0045,P005,LB,9.7,10.0,74.5,49,2.0,2.0,5.3,54.5,4.8,0.667,80,0
2024-09-27,SES0045,P006,LB,7.6,5.6,74.1,53,1.0,1.0,5.2,50.0,2.6,0.705,30,0
2024-09-27,SES0045,P007,RB,9.1,5.6,67.3,51,1.0,1.0,4.6,57.3,3.2,0.643,30,0
2024-09-27,SES0045,P008,RB,7.9,8.4,81.6,44,1.0,1.8,6.6,55.3,5.8,0.784,60,0
2024-09-27,SES0045,P009,CDM,8.3,8.1,70.9,55,2.3,1.5,5.7,55.3,6.1,0.704,80,0
2024-09-27,SES0045,P010,CDM,10.0,6.1,69.1,52,1.0,1.0,5.4,55.3,4.2,0.719,80,1
2024-09-27,SES0045,P011,CM,9.7,8.7,70.3,57,1.0,1.8,2.5,54.6,4.6,0.752,0,0
2024-09-27,SES0045,P012,CM,8.6,6.9,56.4,60,2.2,1.0,6.2,50.4,1.4,0.709,90,0
2024-09-27,SES0045,P013,CM,10.0,9.5,64.2,56,1.0,1.0,2.7,51.0,6.8,0.676,60,0
2024-09-27,SES0045,P014,LW,9.2,6.5,69.9,58,2.2,3.1,4.0,56.5,3.9,0.582,60,0
2024-09-27,SES0045,P015,LW,10.0,6.9,73.9,58,1.0,2.1,3.5,49.5,3.2,0.72,80,0
2024-09-27,SES0045,P016,RW,9.1,9.5,77.5,54,1.0,1.0,5.7,51.1,3.6,0.67,80,0
2024-09-27,SES0045,P017,RW,10.0,6.8,73.7,60,1.0,1.0,4.5,48.5,4.3,0.709,30,0
2024-09-27,SES0045,P018,CAM,8.3,7.0,57.4,70,3.1,4.2,5.5,46.5,0.0,0.554,90,0
2024-09-27,SES0045,P019,CAM,10.0,5.4,76.5,58,1.0,1.7,3.7,59.5,1.9,0.607,80,0
2024-09-27,SES0045,P020,ST,8.6,7.0,67.0,55,2.3,1.1,4.3,54.5,3.3,0.645,30,0
2024-09-27,SES0045,P021,ST,10.0,7.8,68.7,51,1.0,1.0,3.9,54.2,1.8,0.714,0,0
2024-09-27,SES0045,P022,ST,8.5,8.3,70.6,54,1.0,2.8,1.5,49.8,4.1,0.718,0,0
2024-09-29,SES0046,P001,GK,10.0,9.9,69.2,53,1.0,1.0,3.6,51.6,10.2,0.713,30,0
2024-09-29,SES0046,P002,CB,8.6,9.4,82.0,50,1.0,1.5,5.3,51.0,2.8,0.605,0,0
2024-09-29,SES0046,P003,CB,8.3,8.9,67.0,51,1.8,1.0,5.0,54.1,7.0,0.751,80,0
2024-09-29,SES0046,P004,CB,10.0,9.0,67.6,57,1.0,2.0,2.0,58.1,3.4,0.77,80,0
2024-09-29,SES0046,P005,LB,10.0,7.9,65.9,54,1.8,1.4,5.5,52.6,0.0,0.671,90,0
2024-09-29,SES0046,P006,LB,9.5,8.2,61.2,54,1.1,1.0,4.6,51.0,4.1,0.647,60,0
2024-09-29,SES0046,P007,RB,9.5,6.9,66.3,58,1.5,1.0,3.1,58.3,4.8,0.695,0,0
2024-09-29,SES0046,P008,RB,8.5,8.8,77.1,53,1.0,1.0,5.5,54.0,0.8,0.654,60,0
2024-09-29,SES0046,P009,CDM,7.7,8.8,70.0,55,1.8,1.0,7.8,52.0,3.3,0.77,80,0
2024-09-29,SES0046,P010,CDM,8.1,10.0,62.0,48,2.1,2.7,3.3,45.3,2.5,0.741,0,0
2024-09-29,SES0046,P011,CM,8.7,7.8,85.3,57,1.0,2.5,4.8,54.6,5.9,0.701,90,0
2024-09-29,SES0046,P012,CM,6.4,7.2,75.7,60,3.1,1.2,1.0,50.6,4.7,0.711,0,0
2024-09-29,SES0046,P013,CM,7.5,7.2,75.2,48,1.0,1.0,3.8,57.2,2.4,0.695,30,0
2024-09-29,SES0046,P014,LW,10.0,9.4,79.1,56,1.3,1.2,3.1,49.8,5.0,0.768,90,0
2024-09-29,SES0046,P015,LW,10.0,8.5,79.9,49,1.0,1.7,8.4,50.5,9.7,0.689,30,0
2024-09-29,SES0046,P016,RW,9.3,7.1,54.9,54,2.1,2.5,4.3,51.8,4.3,0.676,90,0
2024-09-29,SES0046,P017,RW,8.8,7.0,64.4,53,1.3,1.7,3.1,53.8,4.2,0.715,90,0
2024-09-29,SES0046,P018,CAM,10.0,6.9,53.9,51,1.8,1.7,4.9,53.1,3.0,0.695,80,0
2024-09-29,SES0046,P019,CAM,8.1,6.2,72.2,54,1.7,1.3,5.0,59.5,6.3,0.7,0,0
2024-09-29,SES0046,P020,ST,7.4,6.9,75.0,66,1.3,1.0,3.4,53.6,4.8,0.616,80,0
2024-09-29,SES0046,P021,ST,10.0,9.0,75.1,55,1.0,1.0,4.4,53.3,5.0,0.694,80,0
2024-09-29,SES0046,P022,ST,9.5,9.9,74.6,52,1.0,1.0,6.9,54.1,2.1,0.807,0,0
2024-10-01,SES0047,P001,GK,5.8,4.8,54.0,59,4.5,2.8,5.9,47.9,0.0,0.684,30,0
2024-10-01,SES0047,P002,CB,8.3,3.7,70.2,62,3.7,3.0,4.3,49.9,4.2,0.687,0,0
2024-10-01,SES0047,P003,CB,7.6,6.6,61.7,61,4.8,4.0,3.4,50.5,2.4,0.624,60,0
2024-10-01,SES0047,P004,CB,8.7,8.7,65.3,62,3.8,3.2,3.5,51.2,5.5,0.589,60,0
2024-10-01,SES0047,P005,LB,7.8,7.2,61.0,64,3.2,2.4,2.3,52.7,5.4,0.664,0,0
2024-10-01,SES0047,P006,LB,7.3,8.4,77.6,54,5.5,3.9,1.8,46.0,5.4,0.719,60,0
2024-10-01,SES0047,P007,RB,6.1,6.0,60.6,59,4.9,4.3,3.4,47.5,1.8,0.668,60,0
2024-10-01,SES0047,P008,RB,8.5,4.3,60.4,51,3.4,2.8,6.0,46.8,4.9,0.658,60,0
2024-10-01,SES0047,P009,CDM,6.2,8.1,65.6,64,6.2,5.3,4.2,56.9,6.4,0.604,30,0
2024-10-01,SES0047,P010,CDM,8.1,6.2,70.9,56,3.5,1.3,5.2,52.0,4.5,0.692,0,0
2024-10-01,SES0047,P011,CM,6.3,6.4,76.9,65,5.4,3.6,4.6,44.5,0.0,0.616,0,0
2024-10-01,SES0047,P012,CM,6.1,4.3,48.0,62,6.5,4.5,5.4,51.0,2.1,0.606,0,0
2024-10-01,SES0047,P013,CM,7.2,7.2,52.4,64,5.1,3.8,4.6,50.9,9.0,0.738,0,0
2024-10-01,SES0047,P014,LW,6.7,6.4,55.8,57,6.0,5.1,5.7,55.4,1.7,0.683,60,0
2024-10-01,SES0047,P015,LW,5.3,5.1,50.6,60,5.9,5.5,4.3,47.3,6.2,0.616,30,0
2024-10-01,SES0047,P016,RW,7.3,7.1,52.9,53,6.9,6.0,5.9,47.2,9.0,0.597,30,0
2024-10-01,SES0047,P017,RW,7.4,5.4,80.2,56,2.9,1.7,8.3,51.6,5.4,0.69,0,0
2024-10-01,SES0047,P018,CAM,7.5,6.4,60.1,63,4.2,1.9,5.6,46.5,0.7,0.712,30,1
2024-10-01,SES0047,P019,CAM,7.7,7.7,48.0,61,3.6,3.6,5.6,49.0,4.9,0.651,0,0
2024-10-01,SES0047,P020,ST,5.8,7.9,53.8,64,6.1,4.9,4.1,48.7,9.7,0.599,80,0
2024-10-01,SES0047,P021,ST,7.4,5.8,60.3,61,4.0,2.0,4.4,43.1,2.2,0.604,60,0
2024-10-01,SES0047,P022,ST,7.0,4.9,63.0,63,5.4,5.2,2.6,58.2,1.4,0.567,30,0
2024-10-03,SES0048,P001,GK,5.3,4.9,39.6,68,6.9,4.5,3.2,43.9,5.4,0.58,0,0
2024-10-03,SES0048,P002,CB,5.4,8.5,37.4,65,7.1,6.2,5.3,44.9,2.1,0.625,0,0
2024-10-03,SES0048,P003,CB,4.9,4.2,56.5,68,7.7,5.4,5.6,43.5,0.3,0.683,80,0
2024-10-03,SES0048,P004,CB,6.8,5.4,68.3,63,5.1,3.0,2.6,51.9,5.0,0.581,0,0
2024-10-03,SES0048,P005,LB,6.1,4.6,47.8,57,6.5,4.6,3.7,39.6,8.4,0.618,30,0
2024-10-03,SES0048,P006,LB,6.4,4.0,62.7,67,6.0,5.5,6.5,48.2,5.9,0.677,0,0
2024-10-03,SES0048,P007,RB,5.7,6.3,49.9,56,5.7,4.2,5.0,51.7,2.1,0.554,30,0
2024-10-03,SES0048,P008,RB,3.9,5.2,58.9,62,7.0,6.9,5.8,43.1,1.3,0.658,80,0
2024-10-03,SES0048,P009,CDM,7.1,6.1,56.4,70,7.2,6.1,4.1,42.6,4.9,0.59,80,0
2024-10-03,SES0048,P010,CDM,7.5,5.5,45.4,71,7.3,4.2,5.3,47.6,3.1,0.594,60,0
2024-10-03,SES0048,P011,CM,5.4,3.4,71.6,70,6.0,3.3,2.7,49.9,4.4,0.583,60,0
2024-10-03,SES0048,P012,CM,6.5,4.8,59.5,65,5.4,5.1,5.6,48.5,7.7,0.532,0,0
2024-10-03,SES0048,P013,CM,7.7,6.1,45.1,59,5.9,4.9,3.1,49.0,0.0,0.548,60,0
2024-10-03,SES0048,P014,LW,6.2,4.0,78.7,55,5.2,3.1,5.4,44.6,4.7,0.612,60,0
2024-10-03,SES0048,P015,LW,6.9,5.9,36.4,65,7.2,6.9,6.7,46.4,2.1,0.604,0,0
2024-10-03,SES0048,P016,RW,6.2,6.8,61.3,65,5.6,4.8,4.1,49.8,2.2,0.519,30,0
2024-10-03,SES0048,P017,RW,3.6,5.3,66.8,68,5.9,4.1,3.4,47.1,1.3,0.595,0,0
2024-10-03,SES0048,P018,CAM,7.3,7.6,52.2,66,5.9,5.1,1.9,53.9,5.3,0.598,60,0
2024-10-03,SES0048,P019,CAM,7.4,2.7,60.7,60,7.0,4.8,4.7,46.6,4.3,0.606,90,0
2024-10-03,SES0048,P020,ST,6.4,4.1,49.2,59,7.8,5.6,7.1,49.7,0.0,0.636,60,0
2024-10-03,SES0048,P021,ST,9.4,6.3,54.3,68,7.0,7.0,3.5,51.9,6.5,0.669,30,0
2024-10-03,SES0048,P022,ST,5.3,5.1,62.4,59,5.1,4.3,2.8,54.8,6.9,0.575,0,0
2024-10-05,SES0049,P001,GK,7.4,4.6,50.3,63,3.6,1.0,4.0,48.4,8.1,0.704,90,0
2024-10-05,SES0049,P002,CB,7.6,5.3,63.9,62,3.9,2.5,4.6,55.7,2.5,0.629,0,0
2024-10-05,SES0049,P003,CB,7.1,5.4,69.2,60,4.6,5.4,6.8,49.5,3.7,0.625,0,0
2024-10-05,SES0049,P004,CB,7.6,6.2,59.2,58,6.4,4.2,4.1,51.9,3.4,0.495,60,1
2024-10-05,SES0049,P005,LB,8.9,7.2,78.4,46,2.2,1.5,6.7,50.4,3.0,0.659,30,0
2024-10-05,SES0049,P006,LB,4.5,4.0,66.4,64,4.3,4.1,5.9,42.5,3.0,0.552,30,0
2024-10-05,SES0049,P007,RB,8.8,5.0,59.6,62,4.5,4.8,3.8,51.7,4.0,0.64,80,0
2024-10-05,SES0049,P008,RB,5.4,4.1,50.0,70,3.4,3.3,2.0,49.0,7.7,0.649,0,0
2024-10-05,SES0049,P009,CDM,6.7,4.5,48.2,53,4.1,2.5,5.3,53.8,3.6,0.613,60,0
2024-10-05,SES0049,P010,CDM,7.9,3.0,53.9,68,4.5,3.6,4.7,53.2,6.1,0.676,0,0
2024-10-05,SES0049,P011,CM,5.2,6.1,59.1,54,6.2,2.7,3.9,45.9,2.3,0.583,60,0
2024-10-05,SES0049,P012,CM,6.4,4.9,59.3,54,3.2,2.8,3.3,49.3,4.0,0.662,60,0
2024-10-05,SES0049,P013,CM,10.0,5.4,62.7,60,3.9,2.8,5.0,44.1,1.8,0.588,0,0
2024-10-05,SES0049,P014,LW,7.2,6.5,66.5,60,3.2,1.0,5.0,51.8,5.2,0.629,90,0
2024-10-05,SES0049,P015,LW,7.2,3.7,68.5,57,5.4,3.8,4.2,42.6,2.8,0.663,0,0
2024-10-05,SES0049,P016,RW,6.6,3.7,60.9,64,5.4,3.7,2.9,50.8,8.4,0.562,80,0
2024-10-05,SES0049,P017,RW,6.2,4.7,62.9,60,5.5,3.3,6.4,53.5,7.6,0.551,80,0
2024-10-05,SES0049,P018,CAM,8.4,3.9,68.8,71,3.5,2.2,5.9,50.1,4.2,0.747,0,0
2024-10-05,SES0049,P019,CAM,5.9,6.0,53.5,58,4.8,4.2,2.0,53.9,2.1,0.647,60,0
2024-10-05,SES0049,P020,ST,5.6,7.4,62.1,56,4.9,3.9,3.5,53.8,3.4,0.533,0,0
2024-10-05,SES0049,P021,ST,6.4,4.7,71.5,59,4.3,5.0,2.9,54.8,8.0,0.638,30,0
2024-10-05,SES0049,P022,ST,7.3,8.6,75.6,63,3.5,1.8,3.6,42.7,5.9,0.64,60,0
2024-10-07,SES0050,P001,GK,8.0,4.9,63.2,58,4.2,2.8,5.1,45.1,2.0,0.666,80,0
2024-10-07,SES0050,P002,CB,9.9,6.6,79.9,54,1.7,2.9,4.2,50.0,0.9,0.736,80,0
2024-10-07,SES0050,P003,CB,9.2,6.8,63.6,52,3.0,2.6,4.5,47.0,1.7,0.677,0,0
2024-10-07,SES0050,P004,CB,6.0,5.5,53.7,62,6.0,3.6,5.8,52.4,4.1,0.6,30,0
2024-10-07,SES0050,P005,LB,6.8,4.4,65.0,53,4.0,3.0,3.1,44.2,4.5,0.641,0,0
2024-10-07,SES0050,P006,LB,6.1,6.6,62.7,61,3.8,3.7,5.3,58.8,3.2,0.585,60,0
2024-10-07,SES0050,P007,RB,7.2,5.3,55.9,61,4.6,3.9,3.3,55.7,2.7,0.577,0,0
2024-10-07,SES0050,P008,RB,9.1,6.2,71.0,55,2.7,2.2,4.6,55.2,2.8,0.658,80,0
2024-10-07,SES0050,P009,CDM,8.9,5.4,60.4,54,4.0,3.1,4.1,47.1,5.8,0.641,0,0
2024-10-07,SES0050,P010,CDM,5.6,3.3,65.5,57,5.9,4.3,5.7,42.9,5.1,0.595,30,0
2024-10-07,SES0050,P011,CM,8.3,2.0,55.9,64,5.2,4.0,4.6,48.8,4.4,0.559,0,0
2024-10-07,SES0050,P012,CM,9.0,4.8,59.7,54,2.3,2.7,5.8,52.4,3.0,0.643,30,0
2024-10-07,SES0050,P013,CM,6.8,5.9,63.8,63,3.9,3.4,3.9,50.4,1.4,0.563,80,0
2024-10-07,SES0050,P014,LW,8.5,3.6,82.0,51,3.5,4.4,2.6,52.3,2.9,0.651,30,0
2024-10-07,SES0050,P015,LW,7.1,3.8,56.9,67,4.5,2.9,5.4,48.5,5.1,0.637,30,0
2024-10-07,SES0050,P016,RW,8.8,5.1,66.8,62,2.6,2.9,3.7,49.4,3.6,0.699,0,1
2024-10-07,SES0050,P017,RW,8.2,4.5,55.5,61,4.6,3.9,4.3,50.4,9.1,0.617,30,0
2024-10-07,SES0050,P018,CAM,7.1,3.9,69.7,62,4.9,2.8,6.8,42.8,5.8,0.545,90,0
2024-10-07,SES0050,P019,CAM,7.2,4.6,57.1,52,3.5,1.8,4.7,56.0,0.0,0.719,0,0
2024-10-07,SES0050,P020,ST,9.1,4.1,61.1,56,3.5,3.9,4.2,50.2,9.5,0.651,60,0
2024-10-07,SES0050,P021,ST,7.9,3.0,64.9,56,4.3,3.0,5.2,49.6,2.9,0.62,0,0
2024-10-07,SES0050,P022,ST,7.1,3.2,59.4,61,4.2,2.9,4.1,48.2,10.8,0.705,0,0
