session_id,date,team_category,md_day,exercise_id,exercise_name,exercise_type,objective_primary,weather,temp_c,team_fatigue_score,readiness_score,avg_total_distance_m,avg_distance_per_min,avg_hsr_m,avg_sprint_distance_m,avg_percent_max_speed,avg_accelerations,avg_decelerations,avg_player_load,avg_metabolic_power,avg_hr_mean,avg_hr_max,rpe_mean
SES0138,2025-04-01,Academy_U18,MD_plus1,EX024,Activation_Positional_10v0,activation_drill,activation,Cloudy,19.8,7.7,2.5,447.92,27.22,6.25,0.0,15.0,3,3,14.97,2.56,50,55,1.8
SES0138,2025-04-01,Academy_U18,MD_plus1,EX026,Recovery_Walk_Jog_Circuit,recovery_drill,recovery,Cloudy,19.8,7.7,2.5,297.33,20.63,3.36,0.0,15.0,2,2,14.15,2.88,50,55,1.6
SES0139,2025-04-03,U23,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Clear,23.1,4.9,6.3,753.74,123.57,50.7,13.64,63.66,32,27,107.62,14.54,100,100,9.5
SES0139,2025-04-03,U23,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Clear,23.1,4.9,6.3,869.69,108.35,90.49,52.12,84.87,28,23,121.24,13.52,100,100,8.1
SES0139,2025-04-03,U23,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Clear,23.1,4.9,6.3,794.73,118.08,56.48,25.33,72.88,23,24,115.4,13.18,100,100,10.0
SES0139,2025-04-03,U23,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Clear,23.1,4.9,6.3,676.68,121.62,74.09,29.95,74.17,26,24,111.48,12.8,100,100,9.7
SES0139,2025-04-03,U23,MD4,EX013,LargeGame_8v8_60x40_Pressing,large_sided_game,high_intensity_conditioning,Clear,23.1,4.9,6.3,931.48,103.83,103.31,60.7,85.05,28,25,132.93,12.74,100,100,10.0
SES0140,2025-04-05,Academy_U18,MD2,EX035,Speed_Endurance_60m_x4,sprint_drill,speed_endurance,Cloudy,19.1,4.2,6.3,516.59,154.62,168.14,201.39,82.28,6,6,84.68,13.69,89,92,8.3
SES0140,2025-04-05,Academy_U18,MD2,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Cloudy,19.1,4.2,6.3,384.2,66.46,43.54,16.63,63.53,17,13,58.84,8.78,75,82,6.7
SES0140,2025-04-05,Academy_U18,MD2,EX017,Accel_Sprint_15m_x6,sprint_drill,acceleration_development,Cloudy,19.1,4.2,6.3,138.16,98.17,9.35,6.97,64.25,10,11,60.01,14.11,79,92,8.1
SES0140,2025-04-05,Academy_U18,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Cloudy,19.1,4.2,6.3,342.22,127.44,108.47,77.91,86.21,4,5,65.17,12.17,79,95,6.8
SES0140,2025-04-05,Academy_U18,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Cloudy,19.1,4.2,6.3,196.81,135.54,67.85,46.43,94.54,4,4,52.7,13.18,75,84,6.0
SES0141,2025-04-07,First_Team,MD3,EX010,LargeGame_8v8_60x40_Possession,large_sided_game,aerobic_conditioning,Overcast,9.3,6.3,5.4,871.82,81.67,93.87,64.56,67.8,18,15,112.19,10.4,87,96,7.8
SES0141,2025-04-07,First_Team,MD3,EX011,LargeGame_9v9_65x45_Transition,large_sided_game,aerobic_conditioning,Overcast,9.3,6.3,5.4,958.01,89.81,119.88,57.49,72.94,16,14,105.28,11.03,88,98,6.6
SES0141,2025-04-07,First_Team,MD3,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Overcast,9.3,6.3,5.4,791.35,99.04,71.38,21.65,66.4,23,17,106.23,13.24,88,100,7.8
SES0141,2025-04-07,First_Team,MD3,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Overcast,9.3,6.3,5.4,981.37,77.01,149.16,75.32,71.69,12,16,98.55,11.01,85,92,8.4
SES0142,2025-04-09,Academy_U18,MD_plus1,EX025,Recovery_Game_5v5_40x35,recovery_drill,recovery,Overcast,15.2,8.3,4.2,402.39,32.64,8.32,0.0,18.7,4,3,23.66,3.19,50,55,2.0
SES0142,2025-04-09,Academy_U18,MD_plus1,EX026,Recovery_Walk_Jog_Circuit,recovery_drill,recovery,Overcast,15.2,8.3,4.2,321.57,24.24,2.66,0.0,15.0,2,2,15.72,2.73,50,55,1.4
SES0142,2025-04-09,Academy_U18,MD_plus1,EX033,SSG_4v4_20x15_Regen,small_sided_game,recovery,Overcast,15.2,8.3,4.2,464.45,31.24,7.45,0.0,17.38,3,3,19.36,3.15,50,55,1.6
SES0143,2025-04-11,First_Team,MD3,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Cloudy,18.0,5.2,5.1,750.86,110.57,66.03,32.17,69.87,21,26,104.61,11.23,95,100,7.9
SES0143,2025-04-11,First_Team,MD3,EX037,Possession_4v4_2Neutral_25x20,possession_game,aerobic_conditioning,Cloudy,18.0,5.2,5.1,535.25,68.48,33.64,9.82,54.82,19,19,69.57,9.93,80,93,6.6
SES0143,2025-04-11,First_Team,MD3,EX027,Possession_6v6_40x30_Neutral,possession_game,aerobic_conditioning,Cloudy,18.0,5.2,5.1,557.85,67.49,36.34,7.2,50.65,23,18,57.74,8.76,75,89,4.6
SES0144,2025-04-13,U23,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Overcast,8.5,3.9,5.1,694.89,116.95,71.19,36.05,81.98,28,22,134.74,12.02,95,100,10.0
SES0144,2025-04-13,U23,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Overcast,8.5,3.9,5.1,662.12,110.19,51.04,26.77,76.21,38,30,115.19,13.03,100,100,8.4
SES0144,2025-04-13,U23,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Overcast,8.5,3.9,5.1,693.42,112.3,43.01,12.5,67.76,31,31,101.7,13.48,100,100,10.0
SES0144,2025-04-13,U23,MD4,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Overcast,8.5,3.9,5.1,749.37,117.01,87.9,33.37,75.74,24,26,122.55,13.04,98,100,9.2
SES0145,2025-04-15,U23,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Light_Rain,9.3,4.4,7.4,385.16,163.54,113.9,98.93,90.49,6,7,59.51,12.98,83,92,6.6
SES0145,2025-04-15,U23,MD2,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Light_Rain,9.3,4.4,7.4,444.07,68.28,32.03,17.8,72.83,18,17,66.09,9.96,71,89,6.1
SES0145,2025-04-15,U23,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Light_Rain,9.3,4.4,7.4,588.03,65.01,46.15,29.29,63.91,16,13,74.35,7.89,73,86,6.1
SES0145,2025-04-15,U23,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Light_Rain,9.3,4.4,7.4,406.71,63.89,36.02,17.03,62.92,18,13,66.0,9.81,78,93,7.0
SES0145,2025-04-15,U23,MD2,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Light_Rain,9.3,4.4,7.4,808.92,87.3,112.33,56.37,73.22,16,18,94.84,10.22,79,93,6.2
SES0146,2025-04-17,Academy_U18,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Cloudy,10.8,4.8,5.2,597.45,66.45,71.42,28.5,61.37,16,13,74.73,9.4,75,86,5.5
SES0146,2025-04-17,Academy_U18,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Cloudy,10.8,4.8,5.2,361.73,162.44,97.83,87.54,86.15,6,7,73.51,13.69,79,86,9.3
SES0146,2025-04-17,Academy_U18,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Cloudy,10.8,4.8,5.2,220.78,135.3,51.2,60.88,86.75,4,4,44.71,13.77,80,92,7.2
SES0146,2025-04-17,Academy_U18,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Cloudy,10.8,4.8,5.2,285.32,131.2,41.68,84.94,87.76,4,5,55.43,13.95,80,92,7.3
SES0147,2025-04-19,U23,MD4,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Light_Rain,13.2,4.6,6.0,824.26,117.67,86.53,32.21,85.38,32,24,80.95,15.15,99,100,8.8
SES0147,2025-04-19,U23,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Light_Rain,13.2,4.6,6.0,650.17,116.93,50.21,19.33,73.9,38,35,114.91,13.46,100,100,10.0
SES0147,2025-04-19,U23,MD4,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Light_Rain,13.2,4.6,6.0,666.91,114.99,61.75,21.48,80.32,27,25,125.4,13.25,100,100,8.9
SES0147,2025-04-19,U23,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Light_Rain,13.2,4.6,6.0,722.22,112.17,47.62,15.72,69.9,39,36,131.6,13.45,100,100,9.8
SES0147,2025-04-19,U23,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Light_Rain,13.2,4.6,6.0,816.8,115.37,90.14,25.9,69.77,26,22,148.35,14.53,100,100,7.4
SES0147,2025-04-19,U23,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Light_Rain,13.2,4.6,6.0,742.12,117.73,91.09,34.44,76.96,25,24,111.95,15.68,100,100,7.1
SES0148,2025-04-21,U23,MD1,EX031,Shadow_Play_11v0_Shape,activation_drill,activation,Light_Rain,10.7,3.3,8.0,466.61,35.46,5.67,0.0,17.3,3,3,20.62,3.85,50,55,2.0
SES0148,2025-04-21,U23,MD1,EX023,Activation_Passing_8v0,activation_drill,activation,Light_Rain,10.7,3.3,8.0,263.91,29.78,1.59,0.0,15.0,3,3,13.13,2.71,50,55,1.8
SES0148,2025-04-21,U23,MD1,EX008,Rondo_6v3_20x15,rondo,aerobic_conditioning,Light_Rain,10.7,3.3,8.0,268.34,41.22,6.43,0.0,25.59,7,6,29.41,4.39,50,56,2.8
SES0149,2025-04-23,Academy_U18,MD4,EX021,PressingGame_5v5_30x25_High,pressing_drill,high_intensity_conditioning,Cloudy,16.0,4.8,7.5,806.61,108.8,62.84,20.3,85.48,37,30,133.2,15.74,100,100,8.9
SES0149,2025-04-23,Academy_U18,MD4,EX013,LargeGame_8v8_60x40_Pressing,large_sided_game,high_intensity_conditioning,Cloudy,16.0,4.8,7.5,839.11,93.8,82.16,68.84,88.63,29,31,131.19,13.96,100,100,9.3
SES0149,2025-04-23,Academy_U18,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Cloudy,16.0,4.8,7.5,759.03,115.11,71.77,27.65,75.28,31,28,126.07,14.63,100,100,10.0
SES0149,2025-04-23,Academy_U18,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Cloudy,16.0,4.8,7.5,605.82,98.04,68.3,22.3,74.96,38,38,109.57,14.17,100,100,10.0
SES0150,2025-04-25,Academy_U18,MD_plus1,EX026,Recovery_Walk_Jog_Circuit,recovery_drill,recovery,Cloudy,16.5,8.5,2.9,322.34,21.7,3.09,0.0,15.0,2,2,14.55,2.49,50,55,1.4
SES0150,2025-04-25,Academy_U18,MD_plus1,EX025,Recovery_Game_5v5_40x35,recovery_drill,recovery,Cloudy,16.5,8.5,2.9,437.05,28.07,8.79,0.0,16.79,3,2,18.34,3.31,50,55,1.8
SES0150,2025-04-25,Academy_U18,MD_plus1,EX033,SSG_4v4_20x15_Regen,small_sided_game,recovery,Cloudy,16.5,8.5,2.9,456.56,32.61,8.64,0.0,18.64,4,3,17.82,3.21,50,55,1.6
SES0151,2025-04-27,Academy_U18,MD_plus2,EX025,Recovery_Game_5v5_40x35,recovery_drill,recovery,Overcast,12.2,5.7,5.1,581.76,39.76,10.69,0.0,22.99,5,4,27.78,3.19,50,55,2.0
SES0151,2025-04-27,Academy_U18,MD_plus2,EX009,Rondo_8v3_25x20_Directional,rondo,aerobic_conditioning,Overcast,12.2,5.7,5.1,249.79,35.45,6.54,0.0,23.28,7,7,27.08,3.97,50,56,2.8
SES0151,2025-04-27,Academy_U18,MD_plus2,EX033,SSG_4v4_20x15_Regen,small_sided_game,recovery,Overcast,12.2,5.7,5.1,621.74,36.38,9.44,0.0,21.45,5,3,21.5,3.77,50,55,2.0
SES0151,2025-04-27,Academy_U18,MD_plus2,EX023,Activation_Passing_8v0,activation_drill,activation,Overcast,12.2,5.7,5.1,290.36,26.67,1.46,0.0,15.0,3,3,13.41,3.19,50,55,1.5
SES0151,2025-04-27,Academy_U18,MD_plus2,EX026,Recovery_Walk_Jog_Circuit,recovery_drill,recovery,Overcast,12.2,5.7,5.1,396.87,29.99,4.69,0.0,16.07,2,2,16.64,2.86,50,55,2.0
SES0152,2025-04-29,U23,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Overcast,12.4,4.5,5.0,640.67,58.31,66.01,23.57,62.67,13,13,87.02,8.19,75,87,7.5
SES0152,2025-04-29,U23,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Overcast,12.4,4.5,5.0,377.05,64.02,35.64,15.59,61.63,12,18,55.34,9.3,76,93,5.4
SES0152,2025-04-29,U23,MD2,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Overcast,12.4,4.5,5.0,1012.18,90.44,111.1,48.24,71.06,14,16,96.82,9.93,77,86,7.7
SES0152,2025-04-29,U23,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Overcast,12.4,4.5,5.0,280.07,144.91,57.32,94.92,100.0,4,6,60.72,11.89,77,93,6.1
SES0152,2025-04-29,U23,MD2,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Overcast,12.4,4.5,5.0,379.14,69.57,33.41,18.78,61.95,16,14,63.18,8.83,80,86,6.9
SES0153,2025-05-01,B_Team,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Clear,27.7,3.8,6.7,781.36,93.86,84.19,49.59,80.03,31,24,120.98,12.34,100,100,10.0
SES0153,2025-05-01,B_Team,MD4,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Clear,27.7,3.8,6.7,865.49,121.41,93.49,30.6,78.47,25,19,109.86,13.7,100,100,9.1
SES0153,2025-05-01,B_Team,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Clear,27.7,3.8,6.7,899.82,112.68,72.24,22.88,72.18,27,23,124.98,13.91,100,100,9.0
SES0153,2025-05-01,B_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Clear,27.7,3.8,6.7,744.61,108.43,70.27,26.69,72.96,25,33,134.04,15.14,100,100,8.8
SES0153,2025-05-01,B_Team,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Clear,27.7,3.8,6.7,699.01,114.77,74.79,22.7,73.81,35,29,100.01,15.03,100,100,8.0
SES0154,2025-05-03,B_Team,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Light_Rain,10.5,4.6,6.2,847.6,99.52,42.24,11.31,73.83,26,38,112.43,13.36,100,100,10.0
SES0154,2025-05-03,B_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Light_Rain,10.5,4.6,6.2,613.71,115.1,60.93,20.56,83.85,37,35,134.11,12.97,100,100,8.9
SES0154,2025-05-03,B_Team,MD4,EX021,PressingGame_5v5_30x25_High,pressing_drill,high_intensity_conditioning,Light_Rain,10.5,4.6,6.2,650.95,116.96,66.36,22.79,72.53,31,27,130.07,15.45,100,100,10.0
SES0154,2025-05-03,B_Team,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Light_Rain,10.5,4.6,6.2,798.57,126.83,86.98,30.26,74.55,29,25,110.66,12.35,100,100,10.0
SES0154,2025-05-03,B_Team,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Light_Rain,10.5,4.6,6.2,611.03,103.2,75.88,19.16,74.8,33,39,115.35,15.97,100,100,7.7
SES0154,2025-05-03,B_Team,MD4,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Light_Rain,10.5,4.6,6.2,657.02,115.26,78.73,24.0,71.12,27,25,115.78,14.68,97,100,10.0
SES0155,2025-05-05,Academy_U18,MD4,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Light_Rain,14.9,4.1,6.7,723.67,124.87,94.79,28.03,80.85,23,22,121.92,14.85,100,100,9.2
SES0155,2025-05-05,Academy_U18,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Light_Rain,14.9,4.1,6.7,916.88,115.44,86.59,30.55,78.94,27,19,107.64,14.07,96,100,10.0
SES0155,2025-05-05,Academy_U18,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Light_Rain,14.9,4.1,6.7,754.91,109.0,56.45,15.68,69.21,35,32,117.13,13.47,100,100,10.0
SES0155,2025-05-05,Academy_U18,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Light_Rain,14.9,4.1,6.7,764.97,108.02,83.92,66.78,77.59,23,28,150.96,14.95,100,100,10.0
SES0155,2025-05-05,Academy_U18,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Light_Rain,14.9,4.1,6.7,632.04,112.66,60.93,19.24,71.89,40,35,130.59,14.96,100,100,9.4
